sample_title	mouse_line	cre_driver_1	cre_driver_2	cre_reporter	dissection	tdTomato	pass_qc_checks	broad_type	core_intermediate	primary_type	secondary_type	aibs_vignette_id
Cux2_tdTpositive_cell_95	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C1268_V
Cux2_tdTpositive_cell_96	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C1269_V
Cux2_tdTpositive_cell_97	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C1270_V
Cux2_tdTpositive_cell_99	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C1664_V23
Cux2_tdTpositive_cell_100	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C1665_V23
Cux2_tdTpositive_cell_101	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C1666_V23
Cux2_tdTpositive_cell_102	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C1667_V23
Cux2_tdTpositive_cell_103	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C1668_V23
Cux2_tdTpositive_cell_104	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C1669_V23
Cux2_tdTpositive_cell_105	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C1670_V23
Cux2_tdTpositive_cell_106	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C1671_V23
Cux2_tdTpositive_cell_107	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C1672_V23
Cux2_tdTpositive_cell_108	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	intermediate	L2/3 Ptgs2	L2 Ngb	C1673_V23
Cux2_tdTpositive_cell_109	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C1674_V23
Cux2_tdTpositive_cell_110	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C1675_V23
Cux2_tdTpositive_cell_111	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C1676_V23
Cux2_tdTpositive_cell_112	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C1677_V23
Cux2_tdTpositive_cell_113	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C1678_V23
Cux2_tdTpositive_cell_114	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C1679_V23
Cux2_tdTpositive_cell_115	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C88_V23
Cux2_tdTpositive_cell_116	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C89_V23
Cux2_tdTpositive_cell_117	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C90_V23
Cux2_tdTpositive_cell_118	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C91_V23
Cux2_tdTpositive_cell_119	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C92_V23
Cux2_tdTpositive_cell_120	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C93_V23
Cux2_tdTpositive_cell_121	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C94_V23
Cux2_tdTpositive_cell_122	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C95_V23
Cux2_tdTnegative_cell_8	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	negative	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C2003n_V23
Cux2_tdTnegative_cell_14	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	negative	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		C2009n_V23
Gad2_tdTpositive_cell_50	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		D1332_V
Gad2_tdTpositive_cell_66	Gad2	Gad2-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		D1350_V
Nos1_tdTpositive_cell_23	Nos1	Nos1-CreERT2		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		U1404_V
Nr5a1_tdTpositive_cell_44	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		N347_V4
Scnn1a-Tg2_tdTnegative_cell_7	Scnn1a-Tg2	Scnn1a-Tg2-Cre		RCL-tdT (Ai14)	L1	negative	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		F1196_V1
Scnn1a-Tg2_tdTnegative_cell_8	Scnn1a-Tg2	Scnn1a-Tg2-Cre		RCL-tdT (Ai14)	L1	negative	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		F1197_V1
Slc17a6_tdTpositive_cell_2	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		Sc1854_V
Slc17a6_tdTpositive_cell_7	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		Sc1859_V
Slc17a6_tdTpositive_cell_12	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		Sc1864_V
Slc17a6_tdTpositive_cell_15	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		Sc1867_V
Slc17a6_tdTpositive_cell_17	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		Sc1869_V
Slc17a6_tdTpositive_cell_19	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		Sc1871_V
Slc17a6_tdTpositive_cell_21	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		Sc1873_V
Slc17a6_tdTpositive_cell_22	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		Sc1874_V
Slc17a6_tdTpositive_cell_25	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		Sc1877_V
Slc17a6_tdTpositive_cell_27	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		Sc1879_V
Slc17a6_tdTpositive_cell_28	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		Sc1880_V
Slc17a6_tdTpositive_cell_29	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		Sc1881_V
Slc17a6_tdTpositive_cell_31	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		Sc1883_V
Slc17a6_tdTpositive_cell_33	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		Sc1885_V
Slc17a6_tdTpositive_cell_37	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		Sc1889_V
Slc17a6_tdTpositive_cell_38	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		Sc1890_V
Slc17a6_tdTpositive_cell_41	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		Sc1893_V
Slc17a6_tdTpositive_cell_42	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		Sc1894_V
Slc17a6_tdTpositive_cell_44	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		Sc1896_V
Slc17a6_tdTpositive_cell_46	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		Sc1898_V
Sst_tdTpositive_cell_20	Sst	Sst-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		M2051_VU
CAV_LP_Ipsi_tdTpos_cell_12	CAV_LP_Ipsi	CAV2-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L2/3 Ptgs2		N/A
Cux2_tdTpositive_cell_6	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		C193_V4
Cux2_tdTpositive_cell_23	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		C492_V4
Cux2_tdTpositive_cell_35	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		C504_V4
Cux2_tdTpositive_cell_36	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		C505_V4
Cux2_tdTpositive_cell_43	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Arf5	L4 Ctxn3	C512_V4
Cux2_tdTpositive_cell_70	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	core	L4 Arf5		C979_V234
Cux2_tdTpositive_cell_82	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L4 Arf5		C1255_V
Nr5a1_tdTpositive_cell_6	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Arf5	L4 Scnn1a	N237_V4
Nr5a1_tdTpositive_cell_15	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		N943_V4
Nr5a1_tdTpositive_cell_18	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Arf5	L4 Ctxn3	N946_V4
Nr5a1_tdTpositive_cell_20	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L4 Arf5		N1549_V
Nr5a1_tdTpositive_cell_22	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	intermediate	L4 Arf5	L4 Scnn1a	N1553_V
Nr5a1_tdTpositive_cell_28	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L4 Arf5		N1593_V
Nr5a1_tdTpositive_cell_29	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L4 Arf5		N1711_V
Nr5a1_tdTpositive_cell_32	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	intermediate	L4 Arf5	L4 Scnn1a	N1714_V
Nr5a1_tdTpositive_cell_39	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		N155_V4
Rbp4_tdTnegative_cell_8	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	negative	Y	Glutamatergic Neuron	core	L4 Arf5		R402n_V5
Rorb_tdTpositive_cell_7	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		B597_V4
Rorb_tdTpositive_cell_13	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		B603_V4
Rorb_tdTpositive_cell_25	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Arf5	L4 Scnn1a	B81_V4
Rorb_tdTpositive_cell_29	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Arf5	L4 Scnn1a	B85_V4
Rorb_tdTpositive_cell_30	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		B86_V4
Rorb_tdTpositive_cell_31	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		B87_V4
Rorb_tdTpositive_cell_37	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		B166_V4
Scnn1a-Tg2_tdTpositive_cell_14	Scnn1a-Tg2	Scnn1a-Tg2-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		Q1061_V4
Scnn1a-Tg2_tdTpositive_cell_16	Scnn1a-Tg2	Scnn1a-Tg2-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Arf5	L4 Scnn1a	Q1063_V4
Scnn1a-Tg3_tdTpositive_cell_2	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Arf5	L4 Scnn1a	S266_V4
Scnn1a-Tg3_tdTpositive_cell_12	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		S466_V4
Scnn1a-Tg3_tdTpositive_cell_13	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		S467_V4
Scnn1a-Tg3_tdTpositive_cell_18	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		S473_V4
Scnn1a-Tg3_tdTpositive_cell_21	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		S476_V4
Scnn1a-Tg3_tdTpositive_cell_30	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		S526_V4
Scnn1a-Tg3_tdTpositive_cell_38	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Arf5	L4 Scnn1a	S534_V4
Scnn1a-Tg3_tdTpositive_cell_40	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		S536_V4
Scnn1a-Tg3_tdTpositive_cell_42	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		S538_V4
Scnn1a-Tg3_tdTpositive_cell_43	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Arf5	L4 Scnn1a	S539_V4
Scnn1a-Tg3_tdTpositive_cell_50	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		S547_V4
Scnn1a-Tg3_tdTpositive_cell_54	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		S552_V4
Scnn1a-Tg3_tdTpositive_cell_56	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Arf5	L4 Scnn1a	S555_V4
Scnn1a-Tg3_tdTpositive_cell_57	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Arf5		S556_V4
Scnn1a-Tg3_tdTpositive_cell_71	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L4 Arf5		S1282_V
Scnn1a-Tg3_tdTpositive_cell_86	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L4 Arf5		S1300_V
Scnn1a-Tg3_tdTpositive_cell_87	Scnn1a-Tg3	Scnn1a-Tg3-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L4 Arf5		S1301_V
Slc17a6_tdTpositive_cell_26	Slc17a6	Slc17a6-IRES-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	intermediate	L4 Arf5	L4 Ctxn3	Sc1878_V
Calb2_tdTpositive_cell_45	Calb2	Calb2-IRES-Cre		RCL-tdT (Ai14)	upper	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		A1630_VU
Cux2_tdTpositive_cell_1	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Scnn1a	L4 Ctxn3	C188_V4
Cux2_tdTpositive_cell_11	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		C480_V4
Cux2_tdTpositive_cell_17	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		C486_V4
Cux2_tdTpositive_cell_21	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Scnn1a	L4 Ctxn3	C490_V4
Cux2_tdTpositive_cell_24	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Scnn1a	L4 Ctxn3	C493_V4
Cux2_tdTpositive_cell_29	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		C498_V4
Cux2_tdTpositive_cell_33	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		C502_V4
Cux2_tdTpositive_cell_40	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		C509_V4
Cux2_tdTpositive_cell_42	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		C511_V4
Cux2_tdTpositive_cell_51	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	intermediate	L4 Scnn1a	L4 Ctxn3	C960_V234
Cux2_tdTpositive_cell_58	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	L1-L2/3	positive	Y	Glutamatergic Neuron	intermediate	L4 Scnn1a	L4 Ctxn3	C967_V234
Cux2_tdTpositive_cell_76	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	intermediate	L4 Scnn1a	L4 Ctxn3	C1248_V
Cux2_tdTpositive_cell_80	Cux2	Cux2-CreERT2		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	intermediate	L4 Scnn1a	L4 Ctxn3	C1252_V
Nr5a1_tdTpositive_cell_1	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		N232_V4
Nr5a1_tdTpositive_cell_2	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		N233_V4
Nr5a1_tdTpositive_cell_5	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Scnn1a	L4 Ctxn3	N236_V4
Nr5a1_tdTpositive_cell_10	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		N733_V4
Nr5a1_tdTpositive_cell_13	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Scnn1a	L4 Ctxn3	N941_V4
Nr5a1_tdTpositive_cell_14	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		N942_V4
Nr5a1_tdTpositive_cell_16	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		N944_V4
Nr5a1_tdTpositive_cell_17	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Scnn1a	L4 Ctxn3	N945_V4
Nr5a1_tdTpositive_cell_19	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		N1548_V
Nr5a1_tdTpositive_cell_21	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		N1551_V
Nr5a1_tdTpositive_cell_25	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		N1590_V
Nr5a1_tdTpositive_cell_26	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	intermediate	L4 Scnn1a	L4 Ctxn3	N1591_V
Nr5a1_tdTpositive_cell_27	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		N1592_V
Nr5a1_tdTpositive_cell_30	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		N1712_V
Nr5a1_tdTpositive_cell_31	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	intermediate	L4 Scnn1a	L4 Ctxn3	N1713_V
Nr5a1_tdTpositive_cell_36	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	All	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		N1718_V
Nr5a1_tdTpositive_cell_38	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Scnn1a	L4 Ctxn3	N154_V4
Nr5a1_tdTpositive_cell_40	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Scnn1a	L4 Arf5	N156_V4
Nr5a1_tdTpositive_cell_41	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		N157_V4
Nr5a1_tdTpositive_cell_42	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		N158_V4
Nr5a1_tdTpositive_cell_43	Nr5a1	Nr5a1-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		N159_V4
Rbp4_tdTpositive_cell_83	Rbp4	Rbp4-Cre_KL100		RCL-tdT (Ai14)	L5	positive	Y	Glutamatergic Neuron	intermediate	L4 Scnn1a	L4 Ctxn3	R620_V5
Rorb_tdTpositive_cell_5	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		B594_V4
Rorb_tdTpositive_cell_15	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Scnn1a	L4 Ctxn3	B605_V4
Rorb_tdTpositive_cell_16	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		B821_V4
Rorb_tdTpositive_cell_17	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Scnn1a	L4 Ctxn3	B822_V4
Rorb_tdTpositive_cell_18	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		B823_V4
Rorb_tdTpositive_cell_20	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Scnn1a	L4 Ctxn3	B825_V4
Rorb_tdTpositive_cell_21	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	core	L4 Scnn1a		B826_V4
Rorb_tdTpositive_cell_22	Rorb	Rorb-IRES2-Cre		RCL-tdT (Ai14)	L4	positive	Y	Glutamatergic Neuron	intermediate	L4 Scnn1a	L4 Ctxn3	B827_V4
