Gene symbol	Fold Change	Log fold change	Adjusted p-value	Description
4930555G01RIK	0.551	-0.861	4.607E-02	RIKEN cDNA 4930555G01 gene
4930555I21RIK	1.419	0.505	9.870E-01	
4930563E22Rik	0.564	-0.827	5.324E-01	
4930567H12Rik	0.034	-4.887	2.261E-01	
4930572J05RIK	0.649	-0.625	5.077E-02	
4930579C15RIK	2.691	1.428	6.767E-01	
4930579G22RIK	0.444	-1.17	4.033E-01	
4930579K19Rik	0.253	-1.983	1.499E-01	
4930581F22Rik	0.824	-0.28	4.842E-01	
4930583K01Rik	0.065	-3.951	4.429E-01	
4930590J08RIK	0.034	-4.895	1.891E-01	RIKEN cDNA 4930590J08 gene
4930594C11Rik	0.649	-0.624	8.580E-02	
4931406B18RIK	0.045	-4.472	3.219E-01	RIKEN cDNA 4931406B18 gene
4931406C07RIK	0.704	-0.507	4.872E-04	
4931406P16RIK	1.316	0.396	7.713E-03	RIKEN cDNA 4931406P16 gene
4931408A02RIK	49.042	5.616	4.752E-02	
4931409K22RIK	0.027	-5.186	2.722E-01	RIKEN cDNA 4931409K22 gene
4931414P19RIK	0.4	-1.321	2.828E-06	RIKEN cDNA 4931414P19 gene
4931417G12RIK	1.717	0.78	8.391E-01	
4931429I11RIK	0.339	-1.562	6.988E-01	RIKEN cDNA 4931429I11 gene
4931440F15RIK	0.556	-0.846	3.425E-01	RIKEN cDNA 4931440F15 gene
4931440P22Rik	1.19	0.25	6.111E-01	
4932416H05Rik	0.357	-1.486	4.036E-05	
4932438A13RIK	0.786	-0.348	2.176E-02	
4932438H23RIK	0.378	-1.404	7.774E-01	RIKEN cDNA 4932438H23 gene
4932443I19RIK	0.35	-1.514	7.586E-01	
4933400C05RIK	0.027	-5.22	2.236E-01	
4933403F05RIK	0.775	-0.368	2.374E-02	
4933403G14RIK	0.67	-0.577	5.973E-02	
4933404M02RIK	0.438	-1.191	9.514E-01	
4933404O12Rik	0.299	-1.74	1.658E-05	
4933405L10RIK	22.429	4.487	3.218E-01	
4933406F09Rik	0.007	-7.174	8.461E-03	
4933406I18Rik	0.739	-0.437	5.079E-01	
4933406M09RIK	0.027	-5.207	2.173E-01	RIKEN cDNA 4933406M09 gene
4933407K13Rik	0.839	-0.253	6.060E-01	
4933407L21Rik	0.513	-0.963	9.706E-01	
4933408B17RIK	0.677	-0.562	9.520E-01	RIKEN cDNA 4933408B17 gene
4933411K16RIK	0.246	-2.021	1.005E-01	
4933411K20RIK	0.515	-0.957	6.739E-07	RIKEN cDNA 4933411K20 gene
4933417G07Rik	0.237	-2.079	3.286E-01	
4933421E11RIK	1.256	0.329	8.278E-02	
4933424B01RIK	1.671	0.741	4.873E-06	
4933425L06RIK	18.652	4.221	3.382E-01	RIKEN cDNA 4933425L06 gene
4933426M11RIK	4.083	2.03	3.132E-15	RIKEN cDNA 4933426M11 gene
4933427D14RIK	0.559	-0.839	2.186E-04	
4933429O19Rik	0.023	-5.464	1.874E-01	
4933430I17RIK	0.518	-0.948	7.526E-01	RIKEN cDNA 4933430I17 gene
4933431E20Rik	0.463	-1.111	1.569E-01	
4933432I09Rik	2.597	1.377	5.225E-01	
4933433C11RIK	0.258	-1.957	6.203E-01	
4933433P14RIK	1.395	0.481	1.229E-02	
4933434I20RIK	22.248	4.476	3.039E-01	
4933439C10Rik	0.535	-0.903	1.129E-03	
4933439F18RIK	0.604	-0.727	1.310E-04	
5031414D18RIK	1.466	0.552	3.108E-02	RIKEN cDNA 5031414D18 gene
5031425F14Rik	0.209	-2.261	5.930E-06	
5031426D15Rik	0.342	-1.547	6.049E-01	
5031434O11Rik	0.642	-0.639	7.791E-02	
5031439G07RIK	0.436	-1.198	6.056E-18	
5033411D12RIK	1.298	0.376	7.777E-01	
5330413P13Rik	0.066	-3.925	4.429E-01	
5330417C22RIK	0.389	-1.362	8.401E-01	Transcribed locus
5330426P16Rik	0.789	-0.342	3.133E-01	
5430402O13Rik	0.326	-1.617	5.079E-01	
5430405H02Rik	0.608	-0.719	7.156E-03	
5430407P10RIK	0.617	-0.696	9.751E-01	
5430417L22Rik	0.764	-0.388	6.439E-02	
5430421N21RIK	0.017	-5.867	1.161E-01	
5430427O19RIK	0.477	-1.067	4.326E-08	
5430435G22RIK	1.342	0.424	8.861E-01	Transcribed locus
5430437P03RIK	0.792	-0.337	5.201E-02	
5530601H04Rik	0.55	-0.862	4.150E-05	
5730408K05Rik	2.376	1.249	3.387E-01	
5730409E04RIK	0.448	-1.159	1.246E-07	RIKEN cDNA 5730409E04Rik gene
5730419I09RIK	0.635	-0.654	6.082E-03	
5730422E09Rik	0.138	-2.861	2.031E-01	
5730455P16RIK	0.6	-0.738	2.064E-03	Transcribed locus
5730469M10RIK	0.547	-0.87	1.748E-02	
5730494M16RIK	0.611	-0.711	4.415E-02	
5730494N06RIK	0.688	-0.54	3.306E-03	
5730507C01RIK	2.522	1.335	5.345E-01	
5730508B09RIK	2.921	1.546	1.198E-05	RIKEN cDNA 5730508B09 gene
5730559C18RIK	18.64	4.22	3.387E-01	RIKEN cDNA 5730559C18 gene
5730577I03RIK	0.396	-1.336	9.708E-02	
5830403L16RIK	0.067	-3.907	1.036E-03	RIKEN cDNA 5830403L16 gene
5830415F09RIK	1.13	0.177	6.899E-01	RIKEN cDNA 5830415F09 gene
5830417I10Rik	0.788	-0.345	2.498E-02	
5830418K08RIK	0.772	-0.374	5.810E-02	
5830432E09Rik	0.567	-0.818	1.739E-02	
5930412G12Rik	0.034	-4.891	2.398E-01	
6030405A18RIK	2.633	1.397	7.609E-01	
6030429G01RIK	0.755	-0.406	1.273E-01	
6030458C11RIK	0.938	-0.092	8.794E-01	RIKEN cDNA 6030458C11 gene
6030468B19RIK	0.858	-0.221	6.338E-01	
6230400D17Rik	1.346	0.428	2.572E-01	
6230409E13RIK	0.498	-1.007	4.429E-01	
6230427J02RIK	0.209	-2.259	6.155E-45	
6330406I15RIK	19.776	4.306	3.015E-01	
6330407A03Rik	0.35	-1.515	4.292E-01	
6330408A02RIK	0.57	-0.811	7.109E-03	
6330409N04RIK	1.775	0.828	5.031E-03	
6330416G13RIK	1.708	0.773	5.308E-04	RIKEN cDNA 6330416G13 gene
6330439K17RIK	0.868	-0.205	7.034E-01	
6330503K22RIK	0.548	-0.868	3.979E-04	
6330512M04RIK	0.806	-0.312	1.175E-01	
6330545A04RIK	1.326	0.407	9.703E-01	
6330549D23Rik	0.761	-0.394	3.456E-01	
6330578E17RIK	0.842	-0.248	1.094E-01	
6430527G18RIK	3.239	1.696	8.777E-11	
6430548M08RIK	0.634	-0.658	1.250E-02	
6430550D23RIK	0.399	-1.327	1.252E-01	
6430562O15Rik	0.713	-0.487	9.614E-01	
6430571L13RIK	1.94	0.956	3.423E-01	Transcribed locus
6430573F11RIK	3	1.585	4.475E-01	RIKEN cDNA 6430573F11 gene
6430598A04RIK	0.763	-0.391	9.346E-01	
6530402F18Rik	0.401	-1.319	9.309E-04	
6530411M01Rik	0.122	-3.036	6.241E-01	
6530418L21RIK	0.578	-0.792	8.202E-02	
6720456B07RIK	0.826	-0.276	1.222E-01	
6720456H20RIK	0.707	-0.501	7.993E-04	
6720463M24RIK	0.927	-0.11	9.657E-01	
6720489N17Rik	0.658	-0.604	1.115E-01	
6820408C15RIK	0.553	-0.855	7.549E-01	RIKEN cDNA 6820408C15 gene
6820431F20Rik	0.921	-0.119	9.205E-01	
8430406I07RIK	0.645	-0.632	1.173E-03	
8430410A17RIK	1.16	0.214	5.547E-01	
8430410K20RIK	0.933	-0.099	8.755E-01	
8430427H17RIK	0.295	-1.759	8.718E-27	Transcribed locus
8430429K09Rik	1.588	0.667	2.550E-01	
9030025P20RIK	0.672	-0.573	1.132E-02	
9030224M15RIK	0.381	-1.394	8.443E-01	
9030418K01RIK	3.642	1.865	1.744E-31	
9030617O03RIK	0.447	-1.161	7.154E-15	Transcribed locus
9030619P08Rik	0.033	-4.907	2.811E-01	
9030624J02RIK	0.737	-0.441	1.409E-03	
9030625A04RIK	0.799	-0.324	3.350E-01	
9130011E15RIK	0.923	-0.116	7.909E-01	RIKEN cDNA 9130011E15 gene
9130011J15RIK	1.548	0.631	3.351E-06	
9130017N09RIK	3.593	1.845	6.190E-01	
9130019O22RIK	0.745	-0.424	1.123E-01	RIKEN cDNA 9130019O22 gene
9130019P16Rik	0.589	-0.765	4.337E-01	
9130023H24RIK	0.367	-1.447	2.542E-10	
9130024F11Rik	0.371	-1.429	5.022E-01	
9130230L23Rik	5.718	2.515	2.098E-01	
9230110C19RIK	0.333	-1.588	6.106E-01	RIKEN cDNA 9230110C19 gene
9230114K14Rik	0.621	-0.687	7.260E-01	
9230116N13Rik	0.709	-0.497	6.355E-01	
9330020H09Rik	1.751	0.808	4.843E-01	
9330111N05Rik	1.775	0.828	1.923E-03	
9330151L19Rik	0.591	-0.759	1.077E-01	
9330158H04Rik	65.409	6.031	8.422E-02	
9330159F19RIK	1.776	0.829	4.931E-01	
9330175E14Rik	3.122	1.643	5.470E-02	
9330182L06RIK	0.376	-1.411	5.791E-01	RIKEN cDNA 9330182L06 gene
9430008C03Rik	1.434	0.52	2.265E-03	
9430015G10RIK	0.521	-0.94	1.284E-07	Transcribed locus
9430016H08RIK	1.223	0.291	3.590E-01	Transcribed locus
9430021M05Rik	35.862	5.164	1.688E-01	
9430023L20Rik	0.708	-0.499	2.243E-02	
9430038I01RIK	1.104	0.143	9.415E-01	
9430041J12Rik	0.719	-0.476	9.660E-01	
9430060I03Rik	0.023	-5.471	1.613E-01	
9430070O13RIK	0.045	-4.487	2.980E-01	
9430076C15Rik	38.292	5.259	1.852E-01	
9430083A17Rik	0.167	-2.586	1.728E-01	
9530003J23RIK	0.034	-4.872	2.859E-01	RIKEN cDNA 9530003J23 gene
9530008L14RIK	0.562	-0.832	5.919E-03	
9530026P05Rik	0.124	-3.015	6.245E-01	
9530036O11Rik	18.64	4.22	3.387E-01	
9530053A07RIK	0.02	-5.664	6.847E-02	
9530068E07RIK	1.153	0.205	5.834E-01	RIKEN cDNA 9530068E07 gene
9530077C05RIK	0.21	-2.254	1.135E-01	
9530082P21Rik	0.488	-1.036	1.952E-02	
9530091C08Rik	0.066	-3.918	4.731E-01	
9630013A20Rik	2.519	1.333	8.725E-01	
9630033F20RIK	1.219	0.286	4.954E-01	RIKEN cDNA 9630033F20 gene
9830107B12RIK	0.065	-3.951	4.459E-01	RIKEN cDNA 9830107B12 gene
9830147E19RIK	0.793	-0.335	2.718E-01	
9930012K11RIK	0.204	-2.296	3.288E-14	
9930013L23Rik	1.792	0.841	7.197E-01	
9930014A18Rik	0.154	-2.696	3.978E-04	
9930021J03RIK	0.729	-0.456	6.621E-03	RIKEN cDNA 9930021J03 gene
9930023K05RIK	0.12	-3.054	1.879E-01	
9930104L06RIK	1.216	0.282	1.653E-01	RIKEN cDNA 9930104L06 gene
9930111J21RIK1	0.263	-1.926	1.245E-17	
9930111J21RIK2	0.274	-1.869	4.002E-14	RIKEN cDNA 9930111J21 gene
A030009H04RIK	1.312	0.392	4.677E-01	
A130010J15RIK	0.518	-0.948	4.291E-05	RIKEN cDNA A130010J15 gene
A130040M12Rik	2.555	1.353	1.286E-06	
A230046K03RIK	0.677	-0.563	1.092E-03	RIKEN cDNA A230046K03 gene
A230050P20RIK	0.823	-0.281	2.725E-01	
A230051G13RIK	1.579	0.659	1.413E-02	
A230056P14Rik	0.535	-0.904	5.891E-04	
A230072C01Rik	0.657	-0.605	1.395E-01	
A230072E10Rik	0.474	-1.076	4.707E-01	
A230073K19Rik	1.468	0.554	8.744E-01	
A2M	0.256	-1.964	3.794E-01	Alpha-2-macroglobulin
A330021E22RIK	0.657	-0.606	8.728E-01	RIKEN cDNA A330021E22 gene
A330023F24Rik	1.101	0.139	9.709E-01	
A330035P11Rik	0.593	-0.755	2.000E-01	
A330040F15Rik	0.77	-0.378	8.932E-01	
A330069E16Rik	0.597	-0.743	7.907E-01	
A330076H08Rik	2.091	1.064	8.649E-01	
A3GALT2	4.291	2.101	8.096E-02	Alpha 1,3-galactosyltransferase 2 (isoglobotriaosylceramide synthase)
A430033K04RIK	0.345	-1.536	2.585E-08	RIKEN cDNA A430033K04 gene
A430093F15Rik	0.243	-2.042	3.144E-01	
A430105I19RIK	0.473	-1.08	2.143E-04	RIKEN cDNA A430105I19 gene
A530013C23Rik	1.83	0.872	6.121E-01	
A530032D15RIK	0.803	-0.317	6.420E-01	RIKEN cDNA A530032D15Rik gene
A530058N18Rik	0.066	-3.925	4.429E-01	
A530064D06RIK	0.44	-1.183	4.519E-01	RIKEN cDNA A530064D06 gene
A530088E08Rik	0.274	-1.868	2.826E-04	
A630001G21RIK	1.288	0.365	4.626E-02	
A630007B06RIK	0.727	-0.46	9.803E-02	
A630033H20RIK	0.323	-1.631	1.281E-14	RIKEN cDNA A630033H20 gene
A630066F11Rik	0.175	-2.511	2.575E-05	
A630072M18Rik	0.411	-1.284	3.443E-04	
A630089N07Rik	0.81	-0.304	8.398E-01	
A630095E13RIK	11.344	3.504	4.811E-01	
A730008H23RIK	0.333	-1.588	7.327E-04	RIKEN cDNA 6430706D22 gene
A730011L01RIK	0.841	-0.25	2.832E-01	
A730020M07Rik	2.3	1.202	3.286E-01	
A730037C10RIK	1.784	0.835	9.238E-01	
A830007P12RIK	0.529	-0.918	6.463E-09	
A830010M20RIK	0.584	-0.775	7.711E-02	
A830080D01RIK	1.283	0.36	2.593E-01	RIKEN cDNA A830080D01 gene
A830093I24RIK	0.44	-1.185	2.055E-01	
A930001N09RIK	0.462	-1.116	1.771E-12	
A930003O13Rik	0.065	-3.951	4.429E-01	
A930004D18Rik	0.034	-4.889	1.961E-01	
A930005H10Rik	0.321	-1.64	4.934E-05	
A930005I04RIK	1.611	0.688	5.455E-02	
A930007I19Rik	0.337	-1.569	7.411E-02	
A930011G23Rik	0.113	-3.15	5.401E-02	
A930012L18Rik	0.426	-1.23	8.379E-01	
A930013F10Rik	0.66	-0.599	1.525E-01	
A930015D03Rik	0.515	-0.958	9.612E-04	
A930038C07RIK	22.537	4.494	3.371E-01	
AA388235	0.447	-1.161	4.692E-01	
AA415398	0.621	-0.686	7.578E-02	Expressed sequence AA415398
AA465934	0.373	-1.423	1.266E-01	
AA467197	2.553	1.352	5.462E-01	Transcribed locus
AA474331	0.472	-1.083	1.854E-03	
AA543186	0.565	-0.825	6.169E-01	
AA960436	1.137	0.186	5.492E-01	
AA986860	0.579	-0.788	2.032E-01	
AAAS	0.571	-0.809	2.383E-04	
AACS	2.044	1.032	9.568E-09	Acetoacetyl-CoA synthetase
AAGAB	0.408	-1.294	1.158E-16	RIKEN cDNA 2310007F21 gene
AAK1	0.584	-0.775	2.913E-07	AP2 associated kinase 1
AAMP	1.228	0.296	3.393E-01	Angio-associated migratory protein
AARS	1.519	0.603	2.748E-02	Alanyl-tRNA synthetase
AARS2	0.92	-0.121	8.209E-01	Alanyl-tRNA synthetase 2, mitochondrial (putative)
AARSD1	0.899	-0.153	7.400E-01	Alanyl-tRNA synthetase domain containing 1
AASDH	0.535	-0.903	2.133E-04	
AASDHPPT	0.833	-0.264	3.048E-01	Aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
AASS	0.537	-0.898	9.818E-01	Aminoadipate-semialdehyde synthase
AATF	1.163	0.217	4.285E-01	
AATK	0.878	-0.187	4.429E-01	
AB124611	1.964	0.974	4.280E-03	
ABAT	0.396	-1.338	1.735E-04	4-aminobutyrate aminotransferase
ABCA1	0.728	-0.458	1.100E-01	ATP-binding cassette, sub-family A (ABC1), member 1
ABCA12	10.409	3.38	4.995E-01	
ABCA13	0.512	-0.965	3.644E-02	ATP-binding cassette, sub-family A (ABC1), member 13
ABCA14	2.571	1.362	5.829E-01	ATP-binding cassette, sub-family A (ABC1), member 14
ABCA17	0.446	-1.164	4.452E-01	ATP-binding cassette, sub-family A (ABC1), member 17
ABCA2	0.444	-1.173	5.805E-13	ATP-binding cassette, sub-family A (ABC1), member 2
ABCA3	0.624	-0.679	1.703E-05	ATP-binding cassette, sub-family A (ABC1), member 3
ABCA4	0.155	-2.686	5.418E-02	ATP-binding cassette, sub-family A (ABC1), member 4
ABCA5	0.562	-0.83	4.356E-01	ATP-binding cassette, sub-family A (ABC1), member 5
ABCA7	0.679	-0.559	4.702E-04	ATP-binding cassette, sub-family A (ABC1), member 7
ABCA8A	3.746	1.905	8.739E-02	Transcribed locus, weakly similar to XP_001117819.1 similar to ATP-binding cassette, sub-family A,
ABCA9	0.68	-0.557	3.020E-02	ATP-binding cassette, sub-family A (ABC1), member 9
ABCB10	0.713	-0.487	3.374E-02	ATP-binding cassette, sub-family B (MDR/TAP), member 10
ABCB11	11.344	3.504	4.811E-01	ATP-binding cassette, sub-family B (MDR/TAP), member 11
ABCB1A	0.379	-1.4	1.044E-01	ATP-binding cassette, sub-family B (MDR/TAP), member 1A
ABCB1B	0.721	-0.472	7.595E-03	ATP-binding cassette, sub-family B (MDR/TAP), member 1B
ABCB4	0.509	-0.973	4.913E-08	ATP-binding cassette, sub-family B (MDR/TAP), member 4
ABCB6	0.844	-0.245	3.220E-01	
ABCB7	0.811	-0.303	6.612E-02	
ABCB8	1.075	0.105	8.481E-01	ATP-binding cassette, sub-family B (MDR/TAP), member 8
ABCB9	0.661	-0.597	1.695E-01	ATP-binding cassette, sub-family B (MDR/TAP), member 9
ABCC1	0.833	-0.263	9.936E-02	ATP-binding cassette, sub-family C (CFTR/MRP), member 1
ABCC10	0.92	-0.12	7.929E-01	
ABCC3	0.648	-0.626	3.135E-02	
ABCC4	0.878	-0.188	6.245E-01	ATP-binding cassette, sub-family C (CFTR/MRP), member 4
ABCC5	0.374	-1.417	2.070E-07	ATP-binding cassette, sub-family C (CFTR/MRP), member 5
ABCC6	10.409	3.38	4.995E-01	ATP-binding cassette, sub-family C (CFTR/MRP), member 6
ABCC8	0.658	-0.604	7.877E-01	ATP-binding cassette, sub-family C (CFTR/MRP), member 8
ABCD1	0.629	-0.67	1.438E-04	ATP-binding cassette, sub-family D (ALD), member 1
ABCD2	0.312	-1.682	7.286E-27	ATP-binding cassette, sub-family D (ALD), member 2
ABCD3	0.799	-0.323	3.294E-02	ATP-binding cassette, sub-family D (ALD), member 3
ABCD4	0.613	-0.706	9.071E-04	
ABCE1	1.846	0.885	5.744E-09	Transcribed locus
ABCF1	1.599	0.677	3.333E-06	ATP-binding cassette, sub-family F (GCN20), member 1
ABCF2	1.458	0.544	1.484E-04	ATP-binding cassette, sub-family F (GCN20), member 2
ABCF3	1.387	0.472	7.899E-04	ATP-binding cassette, sub-family F (GCN20), member 3
ABCG1	0.471	-1.087	5.278E-08	ATP-binding cassette, sub-family G (WHITE), member 1
ABCG2	0.926	-0.111	6.891E-01	ATP-binding cassette, sub-family G (WHITE), member 2
ABCG3	0.45	-1.151	2.807E-04	ATP-binding cassette, sub-family G (WHITE), member 3
ABCG8	11.333	3.503	4.811E-01	ATP-binding cassette, sub-family G (WHITE), member 8
ABHD10	1.295	0.373	2.037E-01	
ABHD11	2.243	1.165	2.849E-14	Abhydrolase domain containing 11
ABHD12	0.788	-0.344	1.220E-01	
ABHD14A	0.591	-0.758	1.725E-02	
ABHD14B	0.433	-1.207	1.643E-06	Abhydrolase domain containing 14b
ABHD16A	1.047	0.066	9.396E-01	HLA-B associated transcript 5
ABHD16B	0.251	-1.993	5.631E-01	CDNA sequence BC050777
ABHD2	0.768	-0.381	1.171E-01	Abhydrolase domain containing 2
ABHD4	0.711	-0.493	5.356E-04	Abhydrolase domain containing 4
ABHD5	0.859	-0.219	4.771E-01	Abhydrolase domain containing 5
ABHD6	0.277	-1.852	3.791E-21	Abhydrolase domain containing 6
ABHD8	0.493	-1.019	1.621E-05	
ABI1	0.858	-0.222	2.325E-01	Abl-interactor 1
ABI2	1.09	0.125	7.860E-01	Abl-interactor 2
ABI3	0.762	-0.392	4.257E-02	Transcribed locus, moderately similar to XP_001092436.1 similar to phosphatase, orphan 1 isoform 1
ABI3BP	2.381	1.252	4.119E-01	ABI gene family, member 3 (NESH) binding protein
ABL1	0.407	-1.296	7.150E-07	V-abl Abelson murine leukemia oncogene 1
ABL2	7.262	2.86	3.809E-27	V-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)
ABLIM1	2.97	1.57	2.789E-24	Actin-binding LIM protein 1
ABP1	11.344	3.504	4.811E-01	
ABR	0.739	-0.437	1.051E-01	Active BCR-related gene
ABRA	19.732	4.302	3.286E-01	
ABT1	1.228	0.296	3.048E-01	Activator of basal transcription
ABTB1	0.504	-0.988	1.037E-08	Transcribed locus
ABTB2	21.663	4.437	2.176E-13	Ankyrin repeat and BTB (POZ) domain containing 2
ACAA1A	0.742	-0.43	7.247E-03	Acetyl-Coenzyme A acyltransferase 1A
ACAA1B	0.648	-0.627	2.044E-02	Acetyl-Coenzyme A acyltransferase 1B
ACAA2	0.479	-1.061	1.027E-05	Acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase)
ACACA	0.62	-0.689	3.413E-02	Acetyl-Coenzyme A carboxylase alpha
ACACB	22.758	4.508	5.411E-05	
ACAD10	0.618	-0.694	1.952E-02	
ACAD11	0.733	-0.448	1.526E-01	Transcribed locus
ACAD12	0.543	-0.88	1.856E-03	
ACAD8	0.854	-0.227	3.558E-01	
ACAD9	0.848	-0.237	3.635E-01	Acyl-Coenzyme A dehydrogenase family, member 9
ACADL	0.859	-0.22	3.597E-01	Acyl-Coenzyme A dehydrogenase, long-chain
ACADM	0.626	-0.675	4.250E-06	Acyl-Coenzyme A dehydrogenase, medium chain
ACADS	0.587	-0.769	6.314E-09	
ACADVL	1.09	0.124	7.306E-01	Acyl-Coenzyme A dehydrogenase, very long chain
ACAP1	0.257	-1.962	2.254E-01	
ACAP2	0.672	-0.573	4.119E-02	Centaurin, beta 2
ACAT1	0.811	-0.303	1.098E-01	Acetyl-Coenzyme A acetyltransferase 1
ACAT3	1.642	0.715	2.549E-02	Acetyl-Coenzyme A acetyltransferase 3
ACBD3	1.097	0.133	5.612E-01	Acyl-Coenzyme A binding domain containing 3
ACBD4	0.839	-0.254	7.199E-01	
ACBD5	0.724	-0.465	5.458E-03	Acyl-Coenzyme A binding domain containing 5
ACBD6	0.768	-0.38	1.173E-01	Acyl-Coenzyme A binding domain containing 6
ACCN1	0.222	-2.169	9.482E-02	
ACCN2	0.914	-0.129	9.790E-01	
ACCN3	1.336	0.418	9.705E-01	
ACCS	0.455	-1.135	3.163E-10	Transcribed locus
ACD	1.568	0.649	1.037E-03	
ACE	0.044	-4.516	2.117E-05	Angiotensin I converting enzyme (peptidyl-dipeptidase A) 1
ACER2	1.293	0.37	7.244E-01	N-acylsphingosine amidohydrolase 3-like
ACHE	0.529	-0.919	9.231E-07	Acetylcholinesterase
ACLY	0.692	-0.531	3.884E-02	ATP citrate lyase
ACMSD	0.045	-4.473	3.382E-01	Amino carboxymuconate semialdehyde decarboxylase
ACN9	0.776	-0.366	5.063E-01	Transcribed locus
ACNAT1	0.034	-4.888	2.838E-01	
ACO1	0.688	-0.54	1.073E-03	Aconitase 1
ACO2	1.099	0.136	4.722E-01	
ACOT1	0.238	-2.072	6.565E-05	Transcribed locus
ACOT10	1.185	0.245	5.871E-01	Acyl-CoA thioesterase 9
ACOT13	0.61	-0.713	5.016E-03	
ACOT2	0.505	-0.985	1.762E-02	Transcribed locus
ACOT3	0.02	-5.678	1.175E-01	Acyl-CoA thioesterase 3
ACOT4	0.507	-0.98	8.636E-01	Acyl-CoA thioesterase 4
ACOT5	0.303	-1.721	5.859E-01	Acyl-CoA thioesterase 5
ACOT6	0.603	-0.729	1.466E-01	
ACOT7	0.57	-0.811	5.422E-03	Acyl-CoA thioesterase 7
ACOT8	0.894	-0.162	6.780E-01	
ACOT9	1.14	0.189	8.464E-01	Acyl-CoA thioesterase 9
ACOX1	0.833	-0.263	7.483E-02	Acyl-Coenzyme A oxidase 1, palmitoyl
ACOX2	0.266	-1.909	7.306E-01	Acyl-Coenzyme A oxidase 2, branched chain
ACOX3	0.574	-0.801	4.759E-03	Acyl-Coenzyme A oxidase 3, pristanoyl
ACP1	0.849	-0.235	5.563E-01	Transcribed locus, moderately similar to NP_067085.1 phosphatase 1, soluble [Rattus norvegicus]
ACP2	0.609	-0.716	8.652E-03	Acid phosphatase 2, lysosomal
ACP5	1.589	0.668	8.394E-01	Transcribed locus
ACP6	0.548	-0.867	2.707E-06	
Acpl2	0.384	-1.38	3.955E-01	
ACPP	0.226	-2.145	4.756E-01	Acid phosphatase, prostate
ACR	0.066	-3.925	4.429E-01	Preproacrosin
ACRBP	0.512	-0.965	5.197E-06	Proacrosin binding protein
ACSBG1	0.621	-0.687	1.992E-01	Acyl-CoA synthetase bubblegum family member 1
ACSF2	0.607	-0.72	4.343E-03	CDNA sequence BC018371
ACSF3	0.58	-0.787	3.535E-04	
ACSL1	0.743	-0.429	9.853E-03	Transcribed locus
ACSL4	0.754	-0.407	8.561E-03	
ACSL5	0.886	-0.175	3.777E-01	Acyl-CoA synthetase long-chain family member 5
ACSL6	0.489	-1.031	1.179E-01	Acyl-CoA synthetase long-chain family member 6
ACSS1	0.674	-0.57	1.886E-03	Acyl-CoA synthetase short-chain family member 1
ACSS2	0.796	-0.33	4.937E-01	Acyl-CoA synthetase short-chain family member 2
ACSS3	0.015	-6.055	1.595E-01	RIKEN cDNA 8430416H19 gene
ACTA1	0.59	-0.761	8.306E-01	Actin, alpha 1, skeletal muscle
ACTA2	0.246	-2.025	1.469E-01	
ACTB	1.205	0.269	2.527E-02	Actin, beta, cytoplasmic
ACTG1	1.773	0.826	9.802E-04	Transcribed locus, strongly similar to XP_001481202.1 hypothetical protein [Mus musculus]
ACTL6A	1.062	0.086	8.823E-01	Actin-like 6A
ACTL7A	0.065	-3.951	4.429E-01	Actin-like 7a
ACTL9	0.033	-4.907	2.671E-01	RIKEN cDNA 1700029I08 gene
ACTN1	0.561	-0.834	8.610E-05	Actinin, alpha 1
ACTN2	3.438	1.781	1.459E-01	Actinin alpha 2
ACTN3	0.434	-1.204	4.844E-01	Actinin alpha 3
ACTN4	0.955	-0.067	9.234E-01	Actinin alpha 4
ACTR10	0.949	-0.075	8.867E-01	
ACTR1A	0.937	-0.093	7.819E-01	ARP1 actin-related protein 1 homolog A (yeast)
ACTR1B	1.627	0.703	1.033E-06	ARP1 actin-related protein 1 homolog B (yeast)
ACTR2	1.155	0.207	6.384E-01	ARP2 actin-related protein 2 homolog (yeast)
ACTR3	1.58	0.66	1.198E-02	ARP3 actin-related protein 3 homolog (yeast)
ACTR3B	0.468	-1.097	3.837E-01	ARP3 actin-related protein 3 homolog B (yeast)
ACTR5	1.173	0.23	3.732E-01	
ACTR6	0.862	-0.215	6.229E-01	ARP6 actin-related protein 6 homolog (yeast)
ACTR8	0.585	-0.774	2.747E-05	ARP8 actin-related protein 8 homolog (S. cerevisiae)
ACVR1	0.634	-0.658	5.678E-07	Transcribed locus
ACVR1B	1.884	0.914	1.637E-08	Activin A receptor, type 1B
ACVR2A	0.873	-0.196	5.352E-01	Transcribed locus
ACVR2B	0.628	-0.671	2.133E-02	
ACVRL1	0.797	-0.328	7.603E-02	Activin A receptor, type II-like 1
ACY1	1.116	0.158	5.965E-01	Aminoacylase 1
ACY3	0.058	-4.107	1.700E-02	
ACYP1	0.776	-0.366	3.917E-01	Transcribed locus
ACYP2	0.709	-0.496	9.331E-01	Transcribed locus
ADA	0.495	-1.015	5.394E-02	Adenosine deaminase
ADAD1	0.044	-4.495	3.426E-01	
ADAL	0.721	-0.472	1.362E-01	
ADAM10	1.191	0.253	4.995E-01	A disintegrin and metallopeptidase domain 10
